001212##Баскетбольный мяч#Форма ПВХ Баскетбольный мяч#Максимальный вес готового мыла 90 грамм. Размер готового мыла: 7,0 х 2,5 см#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_basket.png#1 шт#10#70.00
000710##Бегемоша#Форма ПВХ Бегемоша#Примерный вес готового мыла 67 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#hyppo.png#1 шт#10#70.00
003064##Безе#Форма ПВХ Безе#Вес готового мыла 118 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_beze.jpeg#1 шт#10#70.00
001527##Белый медведь#Форма ПВХ Белый медведь#Вес готового мыла 80 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_polar_bear.jpeg#1 коп#10#70.00
006962##Блокнот с карандашами#Форма ПВХ Блокнот с карандашами#Примерный вес готового мыла 89 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#bloknot_s_karandashami.jpeg#1 шт#10#70.00
000610##Бляха#Форма ПВХ Бляха#Максимальный вес готового мыла 105 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#Blyaha.png#1 шт#10#70.00
002090##Бойцовский клуб#Форма ПВХ Бойцовский клуб#Примерный вес готового мыла 102.4 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#2606141229.jpeg#1 шт#10#70.00
000721##Болид#Форма ПВХ Болид#Примерный вес готового мыла 40 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#bolid.png#1 шт#10#70.00
007311##Болт с гайкой#Форма ПВХ Болт с гайкой#Максимальный вес готового мыла 75 г. - болт, 30 г. - гайка.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_bolt_s_gaykoy.jpeg#1 шт#10#70.00
000281##Большая клубничка#Форма ПВХ Большая клубничка#Примерный вес готового мыла 77 грамм #Корень|Главная|Мыловарение|Формы|ПВХ формы#bolshaya_klubnichka.png#1 шт#10#70.00
000282##Босс#Форма ПВХ Босс#Примерный вес готового мыла 112 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#282.png#1 шт#10#70.00
007237##Ботинок#Форма ПВХ Ботинок#Примерный вес готового мыла 90 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_botinok.jpeg#1 шт#10#70.00
007238##Ботинок детский#Форма ПВХ Ботинок детский#Примерный вес готового мыла 90 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_botinok_detskiy.jpeg#1 шт#10#70.00
000983##Бочка меда#Форма ПВХ Бочка меда#Вес готового мыла около 110 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_honeybarrel.png#1 шт#10#70.00
000283##Бриллиант#Форма ПВХ Бриллиант#Размеры основания 73х50 мм. Габаритные размеры: 85x65x36 мм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#brilliant.png#1 шт#10#70.00
002135##Бургер листовая#Форма ПВХ Бургер листовая#Примерный вес готового мыла 135 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#burger.jpeg#1 шт#10#210.00
160206##Бутылка коньяка#Форма ПВХ Бутылка коньяка#Максимальный вес готового мыла 90 грамм. Размер готового мыла: 9,0 х 6,5 х 2,5 см#Корень|Главная|Мыловарение|Формы|ПВХ формы#butylka_konyaka.jpeg#1 шт#10#70.00
007312##Бутылка пива#Форма ПВХ Бутылка пива#Максимальный вес готового мыла 115 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_butylka_piva.jpeg#1 шт#10#70.00
007181##Бутылочка детская#Форма ПВХ Бутылочка детская#Примерный вес одного мыла 65 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_butylochka_detskaya.jpeg#1 шт#10#70.00
001215##Бутылочка для малыша#Форма ПВХ Бутылочка для малыша#Максимальный вес готового мыла 90 грамм. Размер готового мыла: 9,0 х 6,5 х 2,5 см#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_babybottle.jpeg#1 шт#10#70.00
000285##Бяша#Форма ПВХ Бяша#Примерный вес готового мыла 87 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#byasha.png#1 шт#10#70.00
000286##Валеночек#Форма ПВХ Валеночек#Примерный вес готового мыла 65 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#286.png#1 шт#10#70.00
001481##Варежка#Форма ПВХ Варежка#Вес готового мыла около 80 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_mitten.jpeg#1 шт#10#70.00
001070##Василек#Форма ПВХ Василек#Вес готового мыла 75 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_bluet.png#1 шт#10#70.00
001059##Вафельное сердце#Форма ПВХ Вафельное сердце#Максимальный вес готового мыла ? грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_wafer-heart.png#1 шт#10#70.00
007052##Ведьма#Форма ПВХ Ведьма#Примерный вес готового мыла 88 граммов. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_vedma.jpeg#1 шт#10#70.00
006232##Весенний листок#Форма ПВХ Весенний листок#Примерный вес готового мыла 50 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_vesenniy_listok.jpeg#1 шт#10#70.00
002767##Ветка мимозы#Форма ПВХ Ветка мимозы#Примерный вес готового мыла 75 грамм. Размер 83*61*24 мм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#1502051317.jpeg#1 шт#10#70.00
006620##Виолончель#Форма ПВХ Виолончель#Примерный вес готового мыла 85 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#violonchel.jpeg#1 шт#10#70.00
001211##Виски#Форма ПВХ Виски#Максимальный вес готового мыла 90 грамм. Размер готового мыла: 7,5 х 9,5 х 2,5 см#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_whisky.png#1 шт#10#70.00
002125##Вишня#Форма ПВХ Вишня#Максимальный вес готового мыла 108 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#visnja.jpeg#1 шт#10#70.00
063292##Влюблённая лошадка#Форма ПВХ Влюблённая лошадка#Примерный вес готового мыла 120 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#vlyublennaya_loshadka.jpeg#1 шт#10#70.00
000287##Влюбленность#Форма ПВХ Влюбленность#Примерный вес готового мыла 90 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#287.png#1 шт#10#70.00
000288##Влюбленный заяц#Форма ПВХ Влюбленный заяц#Максимальный вес готового мыла 100 грамм #Корень|Главная|Мыловарение|Формы|ПВХ формы#288.png#1 шт#10#70.00
007313##Вобла#Форма ПВХ Вобла#Максимальный вес готового мыла 80 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_vobla.jpeg#1 шт#10#70.00
002770##Волк из темноты#Форма ПВХ Волк из темноты#Примерный вес готового мыла 90 грамм. Размер 86*63*24 мм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#1502051322.jpeg#1 шт#10#70.00
